Date;Location;Total Cases;Total Deaths;Total Recovered
04/08/20;Sumatera Barat;18;0;1
04/08/20;Sumatera Selatan;16;2;2
04/08/20;Sumatera Utara;48;5;10
04/09/20;Aceh;5;0;2
04/09/20;Bali;58;2;9
04/09/20;Banten;148;39;229
04/09/20;Bengkulu;4;1;0
04/09/20;DKI Jakarta;1286;200;143
04/09/20;Daerah Istimewa Yogyakarta;34;6;12
04/09/20;Indonesia;3293;280;252
04/09/20;Jambi;2;0;4
04/09/20;Jawa Barat;342;60;107
04/09/20;Jawa Tengah;232;45;58
04/09/20;Jawa Timur;278;109;625
04/09/20;Kalimantan Barat;10;3;4
04/09/20;Kalimantan Selatan;21;4;3
04/09/20;Kalimantan Tengah;20;3;45
04/09/20;Kalimantan Timur;29;1;9
04/09/20;Kalimantan Utara;16;0;0
04/09/20;Kepulauan Bangka Belitung;4;1;0
04/09/20;Kepulauan Riau;21;4;4
04/09/20;Lampung;15;5;2
04/09/20;Maluku;3;1;2
04/09/20;Maluku Utara;2;0;1
04/09/20;Nusa Tenggara Barat;13;0;2
04/09/20;Nusa Tenggara Timur;1;0;0
04/09/20;Papua;36;4;6
04/09/20;Papua Barat;2;1;1
04/09/20;Riau;13;3;2
04/09/20;Sulawesi Barat;2;0;0
04/09/20;Sulawesi Selatan;132;11;29
04/09/20;Sulawesi Tengah;5;2;2
04/09/20;Sulawesi Tenggara;15;0;1
04/09/20;Sulawesi Utara;8;3;5
04/09/20;Sumatera Barat;18;0;1
04/09/20;Sumatera Selatan;17;2;2
04/09/20;Sumatera Utara;48;5;10
04/10/20;Aceh;5;0;2
04/10/20;Bali;70;2;10
04/10/20;Banten;169;40;233
04/10/20;Bengkulu;4;1;0
04/10/20;DKI Jakarta;1339;211;147
04/10/20;Daerah Istimewa Yogyakarta;37;6;15
04/10/20;Gorontalo;1;0;0
04/10/20;Indonesia;3512;306;282
04/10/20;Jambi;2;0;4
04/10/20;Jawa Barat;352;60;108
04/10/20;Jawa Tengah;234;45;58
04/10/20;Jawa Timur;308;113;659
04/10/20;Kalimantan Barat;10;3;4
04/10/20;Kalimantan Selatan;28;4;3
04/10/20;Kalimantan Tengah;24;3;46
04/10/20;Kalimantan Timur;33;1;9
04/10/20;Kalimantan Utara;16;0;0
04/10/20;Kepulauan Bangka Belitung;4;1;0
04/10/20;Kepulauan Riau;21;4;4
04/10/20;Lampung;20;5;2
04/10/20;Maluku;3;1;2
04/10/20;Maluku Utara;2;0;1
04/10/20;Nusa Tenggara Barat;22;0;2
04/10/20;Nusa Tenggara Timur;1;0;0
04/10/20;Papua;36;5;7
04/10/20;Papua Barat;2;1;1
04/10/20;Riau;14;3;3
04/10/20;Sulawesi Barat;3;0;0
04/10/20;Sulawesi Selatan;165;12;29
04/10/20;Sulawesi Tengah;14;2;2
04/10/20;Sulawesi Tenggara;15;0;1
04/10/20;Sulawesi Utara;13;4;5
04/10/20;Sumatera Barat;31;3;6
04/10/20;Sumatera Selatan;18;2;2
04/10/20;Sumatera Utara;55;5;18
04/11/20;Aceh;5;0;2
04/11/20;Bali;74;2;10
04/11/20;Banten;200;42;253
04/11/20;Bengkulu;4;1;0
04/11/20;DKI Jakarta;1529;221;154
04/11/20;Daerah Istimewa Yogyakarta;37;6;15
04/11/20;Gorontalo;1;0;0
04/11/20;Indonesia;3842;327;286
04/11/20;Jambi;4;0;4
04/11/20;Jawa Barat;381;64;112
04/11/20;Jawa Tengah;241;46;58
04/11/20;Jawa Timur;323;122;686
04/11/20;Kalimantan Barat;10;3;4
04/11/20;Kalimantan Selatan;28;5;3
04/11/20;Kalimantan Tengah;24;3;46
04/11/20;Kalimantan Timur;33;1;9
04/11/20;Kalimantan Utara;16;1;0
04/11/20;Kepulauan Bangka Belitung;5;1;0
04/11/20;Kepulauan Riau;21;6;4
04/11/20;Lampung;20;5;4
04/11/20;Maluku;3;1;2
04/11/20;Maluku Utara;2;0;1
04/11/20;Nusa Tenggara Barat;24;2;2
04/11/20;Nusa Tenggara Timur;1;0;0
04/11/20;Papua;60;5;9
04/11/20;Papua Barat;2;1;1
04/11/20;Riau;17;3;4
04/11/20;Sulawesi Barat;5;1;1
04/11/20;Sulawesi Selatan;176;18;29
04/11/20;Sulawesi Tengah;19;2;2
04/11/20;Sulawesi Tenggara;16;1;1
04/11/20;Sulawesi Utara;13;4;6
04/11/20;Sumatera Barat;31;3;6
04/11/20;Sumatera Selatan;18;2;2
04/11/20;Sumatera Utara;55;8;18
04/12/20;Aceh;5;0;2
04/12/20;Bali;76;2;10
04/12/20;Banten;202;43;260
04/12/20;Bengkulu;4;1;0
04/12/20;DKI Jakarta;1685;254;191
04/12/20;Daerah Istimewa Yogyakarta;38;6;20
04/12/20;Gorontalo;1;0;0
04/12/20;Indonesia;4241;373;359
04/12/20;Jambi;4;0;4
04/12/20;Jawa Barat;398;68;114
04/12/20;Jawa Tengah;298;47;59
04/12/20;Jawa Timur;434;123;693
04/12/20;Kalimantan Barat;13;3;4
04/12/20;Kalimantan Selatan;33;5;3
04/12/20;Kalimantan Tengah;24;3;46
04/12/20;Kalimantan Timur;33;1;9
04/12/20;Kalimantan Utara;16;1;0
04/12/20;Kepulauan Bangka Belitung;5;1;0
04/12/20;Kepulauan Riau;21;6;4
04/12/20;Lampung;20;5;4
04/12/20;Maluku;11;1;2
04/12/20;Maluku Utara;2;0;1
04/12/20;Nusa Tenggara Barat;33;2;2
04/12/20;Nusa Tenggara Timur;1;0;0
04/12/20;Papua;61;5;11
04/12/20;Papua Barat;2;1;1
04/12/20;Riau;17;3;4
04/12/20;Sulawesi Barat;5;1;1
04/12/20;Sulawesi Selatan;221;18;29
04/12/20;Sulawesi Tengah;19;2;2
04/12/20;Sulawesi Tenggara;16;1;1
04/12/20;Sulawesi Utara;17;4;6
04/12/20;Sumatera Barat;44;3;7
04/12/20;Sumatera Selatan;18;2;4
04/12/20;Sumatera Utara;65;8;18
4/13/2020;Aceh;5;0;4
4/13/2020;Bali;81;2;10
4/13/2020;Banten;206;45;269
4/13/2020;Bengkulu;4;1;0
4/13/2020;DKI Jakarta;1820;261;192
4/13/2020;Daerah Istimewa Yogyakarta;54;6;20
4/13/2020;Gorontalo;1;0;0
4/13/2020;Indonesia;4557;399;380
4/13/2020;Jambi;4;0;4
4/13/2020;Jawa Barat;457;71;115
4/13/2020;Jawa Tengah;311;48;62
4/13/2020;Jawa Timur;486;126;699
4/13/2020;Kalimantan Barat;13;3;4
4/13/2020;Kalimantan Selatan;34;5;4
4/13/2020;Kalimantan Tengah;25;3;47
4/13/2020;Kalimantan Timur;33;1;9
4/13/2020;Kalimantan Utara;16;1;0
4/13/2020;Kepulauan Bangka Belitung;5;1;0
4/13/2020;Kepulauan Riau;21;6;4
4/13/2020;Lampung;21;5;4
4/13/2020;Maluku;11;1;2
4/13/2020;Maluku Utara;2;0;1
4/13/2020;Nusa Tenggara Barat;36;2;2
4/13/2020;Nusa Tenggara Timur;1;0;0
4/13/2020;Papua;67;5;11
4/13/2020;Papua Barat;2;1;1
4/13/2020;Riau;20;3;4
4/13/2020;Sulawesi Barat;5;1;1
4/13/2020;Sulawesi Selatan;221;19;35
4/13/2020;Sulawesi Tengah;19;3;2
4/13/2020;Sulawesi Tenggara;16;1;1
4/13/2020;Sulawesi Utara;17;4;6
4/13/2020;Sumatera Barat;45;3;7
4/13/2020;Sumatera Selatan;18;2;4
4/13/2020;Sumatera Utara;67;9;19
4/14/2020;Aceh;5;0;4
4/14/2020;Bali;87;2;10
4/14/2020;Banten;212;47;272
4/14/2020;Bengkulu;4;1;0
4/14/2020;DKI Jakarta;1942;271;192
4/14/2020;Daerah Istimewa Yogyakarta;59;6;24
4/14/2020;Gorontalo;1;0;0
4/14/2020;Indonesia;4839;459;426
4/14/2020;Jambi;5;0;4
4/14/2020;Jawa Barat;461;72;120
4/14/2020;Jawa Tengah;392;49;65
4/14/2020;Jawa Timur;522;128;709
4/14/2020;Kalimantan Barat;13;3;6
4/14/2020;Kalimantan Selatan;37;7;4
4/14/2020;Kalimantan Tengah;25;4;47
4/14/2020;Kalimantan Timur;33;1;9
4/14/2020;Kalimantan Utara;16;1;0
4/14/2020;Kepulauan Bangka Belitung;5;1;0
4/14/2020;Kepulauan Riau;27;8;4
4/14/2020;Lampung;21;5;4
4/14/2020;Maluku;11;1;2
4/14/2020;Maluku Utara;2;0;1
4/14/2020;Nusa Tenggara Barat;36;2;2
4/14/2020;Nusa Tenggara Timur;1;0;0
4/14/2020;Papua;67;5;11
4/14/2020;Papua Barat;2;1;1
4/14/2020;Riau;20;3;4
4/14/2020;Sulawesi Barat;5;1;1
4/14/2020;Sulawesi Selatan;229;22;39
4/14/2020;Sulawesi Tengah;19;3;2
4/14/2020;Sulawesi Tenggara;16;1;1
4/14/2020;Sulawesi Utara;17;4;8
4/14/2020;Sumatera Barat;48;4;7
4/14/2020;Sumatera Selatan;19;2;4
4/14/2020;Sumatera Utara;72;9;20
4/15/2020;Aceh;5;0;4
4/15/2020;Bali;93;2;10
4/15/2020;Banten;213;48;280
4/15/2020;Bengkulu;4;1;0
4/15/2020;DKI Jakarta;2085;280;212
4/15/2020;Daerah Istimewa Yogyakarta;60;6;24
4/15/2020;Gorontalo;1;0;0
4/15/2020;Indonesia;5136;469;446
4/15/2020;Jambi;6;0;4
4/15/2020;Jawa Barat;491;72;122
4/15/2020;Jawa Tengah;417;51;67
4/15/2020;Jawa Timur;547;132;713
4/15/2020;Kalimantan Barat;13;3;6
4/15/2020;Kalimantan Selatan;49;7;5
4/15/2020;Kalimantan Tengah;33;4;47
4/15/2020;Kalimantan Timur;33;1;9
4/15/2020;Kalimantan Utara;20;1;1
4/15/2020;Kepulauan Bangka Belitung;6;1;0
4/15/2020;Kepulauan Riau;32;8;7
4/15/2020;Lampung;21;5;4
4/15/2020;Maluku;14;1;2
4/15/2020;Maluku Utara;4;0;2
4/15/2020;Nusa Tenggara Barat;36;2;2
4/15/2020;Nusa Tenggara Timur;1;0;0
4/15/2020;Papua;74;5;11
4/15/2020;Papua Barat;2;1;1
4/15/2020;Riau;20;5;8
4/15/2020;Sulawesi Barat;7;1;1
4/15/2020;Sulawesi Selatan;239;23;48
4/15/2020;Sulawesi Tengah;22;3;2
4/15/2020;Sulawesi Tenggara;24;1;4
4/15/2020;Sulawesi Utara;18;4;8
4/15/2020;Sumatera Barat;55;4;8
4/15/2020;Sumatera Selatan;22;2;4
4/15/2020;Sumatera Utara;78;9;20
4/16/2020;Aceh;5;0;4
4/16/2020;Bali;108;2;12
4/16/2020;Banten;228;48;284
4/16/2020;Bengkulu;4;1;0
4/16/2020;DKI Jakarta;2259;281;212
4/16/2020;Daerah Istimewa Yogyakarta;61;6;24
4/16/2020;Gorontalo;4;0;0
4/16/2020;Indonesia;5516;496;548
4/16/2020;Jambi;7;0;4
4/16/2020;Jawa Barat;498;73;135
4/16/2020;Jawa Tengah;432;54;71
4/16/2020;Jawa Timur;560;136;716
4/16/2020;Kalimantan Barat;21;3;6
4/16/2020;Kalimantan Selatan;58;7;9
4/16/2020;Kalimantan Tengah;34;4;47
4/16/2020;Kalimantan Timur;42;1;14
4/16/2020;Kalimantan Utara;28;1;2
4/16/2020;Kepulauan Bangka Belitung;7;1;0
4/16/2020;Kepulauan Riau;39;8;7
4/16/2020;Lampung;26;5;4
4/16/2020;Maluku;14;1;2
4/16/2020;Maluku Utara;4;0;2
4/16/2020;Nusa Tenggara Barat;44;2;2
4/16/2020;Nusa Tenggara Timur;1;0;0
4/16/2020;Papua;80;7;16
4/16/2020;Papua Barat;5;1;1
4/16/2020;Riau;25;5;11
4/16/2020;Sulawesi Barat;7;1;1
4/16/2020;Sulawesi Selatan;266;25;48
4/16/2020;Sulawesi Tengah;22;3;2
4/16/2020;Sulawesi Tenggara;27;1;4
4/16/2020;Sulawesi Utara;18;4;9
4/16/2020;Sumatera Barat;55;4;8
4/16/2020;Sumatera Selatan;40;2;4
4/16/2020;Sumatera Utara;79;9;23
4/17/2020;Aceh;5;0;4
4/17/2020;Bali;119;2;13
4/17/2020;Banten;237;49;292
4/17/2020;Bengkulu;4;1;0
4/17/2020;DKI Jakarta;2429;288;247
4/17/2020;Daerah Istimewa Yogyakarta;62;7;27
4/17/2020;Gorontalo;4;0;0
4/17/2020;Indonesia;5923;520;607
4/17/2020;Jambi;8;0;4
4/17/2020;Jawa Barat;540;77;152
4/17/2020;Jawa Tengah;446;58;87
4/17/2020;Jawa Timur;570;142;719
4/17/2020;Kalimantan Barat;21;3;6
4/17/2020;Kalimantan Selatan;73;7;9
4/17/2020;Kalimantan Tengah;35;4;47
4/17/2020;Kalimantan Timur;42;1;15
4/17/2020;Kalimantan Utara;47;1;2
4/17/2020;Kepulauan Bangka Belitung;7;1;0
4/17/2020;Kepulauan Riau;58;8;8
4/17/2020;Lampung;26;5;4
4/17/2020;Maluku;14;1;2
4/17/2020;Maluku Utara;4;0;2
4/17/2020;Nusa Tenggara Barat;50;2;2
4/17/2020;Nusa Tenggara Timur;1;0;0
4/17/2020;Papua;89;7;16
4/17/2020;Papua Barat;5;1;1
4/17/2020;Riau;26;5;11
4/17/2020;Sulawesi Barat;7;1;1
4/17/2020;Sulawesi Selatan;331;27;50
4/17/2020;Sulawesi Tengah;24;3;2
4/17/2020;Sulawesi Tenggara;27;1;4
4/17/2020;Sulawesi Utara;18;4;9
4/17/2020;Sumatera Barat;62;6;11
4/17/2020;Sumatera Selatan;54;2;4
4/17/2020;Sumatera Utara;79;9;23
4/18/2020;Aceh;6;0;4
4/18/2020;Bali;126;2;14
4/18/2020;Banten;249;50;296
4/18/2020;Bengkulu;4;1;1
4/18/2020;DKI Jakarta;2530;295;248
4/18/2020;Daerah Istimewa Yogyakarta;65;7;29
4/18/2020;Gorontalo;4;0;0
4/18/2020;Indonesia;6248;535;631
4/18/2020;Jambi;8;0;5
4/18/2020;Jawa Barat;551;77;156
4/18/2020;Jawa Tengah;484;58;94
4/18/2020;Jawa Timur;604;145;726
4/18/2020;Kalimantan Barat;21;3;6
4/18/2020;Kalimantan Selatan;91;7;10
4/18/2020;Kalimantan Tengah;41;5;47
4/18/2020;Kalimantan Timur;52;1;15
4/18/2020;Kalimantan Utara;50;1;2
4/18/2020;Kepulauan Bangka Belitung;7;1;1
4/18/2020;Kepulauan Riau;79;8;8
4/18/2020;Lampung;26;5;4
4/18/2020;Maluku;17;1;7
4/18/2020;Maluku Utara;4;0;2
4/18/2020;Nusa Tenggara Barat;54;2;2
4/18/2020;Nusa Tenggara Timur;1;0;0
4/18/2020;Papua;95;7;16
4/18/2020;Papua Barat;5;1;1
4/18/2020;Riau;30;5;11
4/18/2020;Sulawesi Barat;7;1;1
4/18/2020;Sulawesi Selatan;341;29;55
4/18/2020;Sulawesi Tengah;24;3;2
4/18/2020;Sulawesi Tenggara;27;2;4
4/18/2020;Sulawesi Utara;20;4;9
4/18/2020;Sumatera Barat;71;7;13
4/18/2020;Sumatera Selatan;84;3;4
4/18/2020;Sumatera Utara;79;9;23
4/19/2020;Aceh;7;0;4
4/19/2020;Bali;130;2;16
4/19/2020;Banten;252;50;300
4/19/2020;Bengkulu;4;1;1
4/19/2020;DKI Jakarta;2643;298;273
4/19/2020;Daerah Istimewa Yogyakarta;66;7;30
4/19/2020;Gorontalo;4;0;0
4/19/2020;Indonesia;6575;582;686
4/19/2020;Jambi;8;0;5
4/19/2020;Jawa Barat;601;78;169
4/19/2020;Jawa Tengah;508;60;94
4/19/2020;Jawa Timur;647;151;728
4/19/2020;Kalimantan Barat;21;3;6
4/19/2020;Kalimantan Selatan;95;7;10
4/19/2020;Kalimantan Tengah;46;5;47
4/19/2020;Kalimantan Timur;57;1;15
4/19/2020;Kalimantan Utara;69;1;2
4/19/2020;Kepulauan Bangka Belitung;8;1;1
4/19/2020;Kepulauan Riau;79;8;9
4/19/2020;Lampung;26;5;4
4/19/2020;Maluku;17;1;7
4/19/2020;Maluku Utara;4;0;2
4/19/2020;Nusa Tenggara Barat;60;3;11
4/19/2020;Nusa Tenggara Timur;1;0;0
4/19/2020;Papua;107;7;16
4/19/2020;Papua Barat;7;1;1
4/19/2020;Riau;30;5;11
4/19/2020;Sulawesi Barat;7;1;1
4/19/2020;Sulawesi Selatan;368;30;65
4/19/2020;Sulawesi Tengah;27;3;2
4/19/2020;Sulawesi Tenggara;36;2;4
4/19/2020;Sulawesi Utara;20;4;9
4/19/2020;Sumatera Barat;72;7;13
4/19/2020;Sumatera Selatan;89;3;4
4/19/2020;Sumatera Utara;81;9;23
4/20/2020;Aceh;7;0;4
4/20/2020;Bali;135;2;20
4/20/2020;Banten;282;50;308
4/20/2020;Bengkulu;4;1;1
4/20/2020;DKI Jakarta;2717;303;280
4/20/2020;Daerah Istimewa Yogyakarta;68;7;30
4/20/2020;Gorontalo;4;0;0
4/20/2020;Indonesia;6760;590;747
4/20/2020;Jambi;8;0;5
4/20/2020;Jawa Barat;608;82;174
4/20/2020;Jawa Tengah;515;62;101
4/20/2020;Jawa Timur;652;154;729
4/20/2020;Kalimantan Barat;21;3;6
4/20/2020;Kalimantan Selatan;95;7;10
4/20/2020;Kalimantan Tengah;60;6;48
4/20/2020;Kalimantan Timur;61;1;15
4/20/2020;Kalimantan Utara;73;1;2
4/20/2020;Kepulauan Bangka Belitung;8;1;1
4/20/2020;Kepulauan Riau;79;9;10
4/20/2020;Lampung;26;5;4
4/20/2020;Maluku;17;1;11
4/20/2020;Maluku Utara;4;0;2
4/20/2020;Nusa Tenggara Barat;71;4;11
4/20/2020;Nusa Tenggara Timur;1;0;0
4/20/2020;Papua;107;7;30
4/20/2020;Papua Barat;7;1;1
4/20/2020;Riau;34;6;11
4/20/2020;Sulawesi Barat;7;1;1
4/20/2020;Sulawesi Selatan;368;31;74
4/20/2020;Sulawesi Tengah;27;3;2
4/20/2020;Sulawesi Tenggara;36;2;4
4/20/2020;Sulawesi Utara;20;4;9
4/20/2020;Sumatera Barat;74;7;14
4/20/2020;Sumatera Selatan;89;3;4
4/20/2020;Sumatera Utara;83;10;24
4/21/2020;Aceh;7;0;4
4/21/2020;Bali;145;2;20
4/21/2020;Banten;282;54;314
4/21/2020;Bengkulu;8;1;1
4/21/2020;DKI Jakarta;2900;305;339
4/21/2020;Daerah Istimewa Yogyakarta;71;7;33
4/21/2020;Gorontalo;7;1;0
4/21/2020;Indonesia;7135;616;842
4/21/2020;Jambi;13;0;5
4/21/2020;Jawa Barat;616;88;198
4/21/2020;Jawa Tengah;619;64;103
4/21/2020;Jawa Timur;662;159;731
4/21/2020;Kalimantan Barat;27;3;7
4/21/2020;Kalimantan Selatan;97;7;11
4/21/2020;Kalimantan Tengah;67;7;48
4/21/2020;Kalimantan Timur;66;1;15
4/21/2020;Kalimantan Utara;77;1;2
4/21/2020;Kepulauan Bangka Belitung;9;1;3
4/21/2020;Kepulauan Riau;81;9;11
4/21/2020;Lampung;27;5;5
4/21/2020;Maluku;17;1;11
4/21/2020;Maluku Utara;4;0;2
4/21/2020;Nusa Tenggara Barat;92;4;11
4/21/2020;Nusa Tenggara Timur;1;0;0
4/21/2020;Papua;118;7;34
4/21/2020;Papua Barat;7;1;1
4/21/2020;Riau;35;6;11
4/21/2020;Sulawesi Barat;7;1;1
4/21/2020;Sulawesi Selatan;374;33;74
4/21/2020;Sulawesi Tengah;27;3;3
4/21/2020;Sulawesi Tenggara;36;2;4
4/21/2020;Sulawesi Utara;20;4;9
4/21/2020;Sumatera Barat;76;8;14
4/21/2020;Sumatera Selatan;89;3;4
4/21/2020;Sumatera Utara;84;10;24
4/22/2020;Aceh;7;0;4
4/22/2020;Bali;147;3;25
4/22/2020;Banten;285;54;321
4/22/2020;Bengkulu;8;1;1
4/22/2020;DKI Jakarta;3010;306;347
4/22/2020;Daerah Istimewa Yogyakarta;74;7;38
4/22/2020;Gorontalo;7;1;0
4/22/2020;Indonesia;7418;635;913
4/22/2020;Jambi;13;0;5
4/22/2020;Jawa Barat;620;89;201
4/22/2020;Jawa Tengah;659;66;113
4/22/2020;Jawa Timur;698;164;761
4/22/2020;Kalimantan Barat;31;3;8
4/22/2020;Kalimantan Selatan;107;7;11
4/22/2020;Kalimantan Tengah;82;7;48
4/22/2020;Kalimantan Timur;67;1;15
4/22/2020;Kalimantan Utara;77;1;2
4/22/2020;Kepulauan Bangka Belitung;9;1;3
4/22/2020;Kepulauan Riau;81;9;11
4/22/2020;Lampung;27;5;6
4/22/2020;Maluku;17;1;11
4/22/2020;Maluku Utara;12;0;2
4/22/2020;Nusa Tenggara Barat;107;4;11
4/22/2020;Nusa Tenggara Timur;1;0;0
4/22/2020;Papua;123;7;34
4/22/2020;Papua Barat;8;1;1
4/22/2020;Riau;35;6;11
4/22/2020;Sulawesi Barat;8;1;1
4/22/2020;Sulawesi Selatan;387;33;79
4/22/2020;Sulawesi Tengah;29;3;3
4/22/2020;Sulawesi Tenggara;36;2;4
4/22/2020;Sulawesi Utara;20;4;9
4/22/2020;Sumatera Barat;81;9;14
4/22/2020;Sumatera Selatan;89;3;4
4/22/2020;Sumatera Utara;93;10;31
4/23/2020;Aceh;7;1;4
4/23/2020;Bali;162;3;32
4/23/2020;Banten;288;54;322
4/23/2020;Bengkulu;8;1;1
4/23/2020;DKI Jakarta;3132;306;351
4/23/2020;Daerah Istimewa Yogyakarta;75;7;39
4/23/2020;Gorontalo;7;1;0
4/23/2020;Indonesia;7775;647;960
4/23/2020;Jambi;14;0;5
4/23/2020;Jawa Barat;638;93;215
4/23/2020;Jawa Tengah;727;68;124
4/23/2020;Jawa Timur;725;168;773
4/23/2020;Kalimantan Barat;50;3;8
4/23/2020;Kalimantan Selatan;114;8;11
4/23/2020;Kalimantan Tengah;83;7;48
4/23/2020;Kalimantan Timur;72;1;15
4/23/2020;Kalimantan Utara;77;1;2
4/23/2020;Kepulauan Bangka Belitung;10;1;3
4/23/2020;Kepulauan Riau;83;9;11
4/23/2020;Lampung;38;5;6
4/23/2020;Maluku;17;1;11
4/23/2020;Maluku Utara;14;0;2
4/23/2020;Nusa Tenggara Barat;114;4;13
4/23/2020;Nusa Tenggara Timur;1;0;0
4/23/2020;Papua;130;7;34
4/23/2020;Papua Barat;13;1;1
4/23/2020;Riau;36;6;14
4/23/2020;Sulawesi Barat;8;1;1
4/23/2020;Sulawesi Selatan;397;33;84
4/23/2020;Sulawesi Tengah;29;3;3
4/23/2020;Sulawesi Tenggara;36;2;4
4/23/2020;Sulawesi Utara;31;4;11
4/23/2020;Sumatera Barat;86;9;17
4/23/2020;Sumatera Selatan;93;3;5
4/23/2020;Sumatera Utara;95;11;31
4/24/2020;Aceh;8;1;4
4/24/2020;Bali;172;3;34
4/24/2020;Banten;311;54;324
4/24/2020;Bengkulu;8;1;1
4/24/2020;DKI Jakarta;3210;306;352
4/24/2020;Daerah Istimewa Yogyakarta;76;7;39
4/24/2020;Gorontalo;12;1;0
4/24/2020;Indonesia;8211;689;1002
4/24/2020;Jambi;18;0;5
4/24/2020;Jawa Barat;709;95;219
4/24/2020;Jawa Tengah;768;72;128
4/24/2020;Jawa Timur;745;179;787
4/24/2020;Kalimantan Barat;50;3;8
4/24/2020;Kalimantan Selatan;132;8;11
4/24/2020;Kalimantan Tengah;94;7;48
4/24/2020;Kalimantan Timur;83;1;17
4/24/2020;Kalimantan Utara;77;1;2
4/24/2020;Kepulauan Bangka Belitung;10;1;3
4/24/2020;Kepulauan Riau;83;9;11
4/24/2020;Lampung;38;5;6
4/24/2020;Maluku;17;1;12
4/24/2020;Maluku Utara;14;0;2
4/24/2020;Nusa Tenggara Barat;152;4;15
4/24/2020;Nusa Tenggara Timur;1;0;1
4/24/2020;Papua;136;7;34
4/24/2020;Papua Barat;15;1;1
4/24/2020;Riau;36;6;15
4/24/2020;Sulawesi Barat;33;1;1
4/24/2020;Sulawesi Selatan;419;33;85
4/24/2020;Sulawesi Tengah;32;3;3
4/24/2020;Sulawesi Tenggara;41;2;5
4/24/2020;Sulawesi Utara;36;4;11
4/24/2020;Sumatera Barat;96;10;18
4/24/2020;Sumatera Selatan;106;3;7
4/24/2020;Sumatera Utara;96;11;31
4/25/2020;Aceh;9;1;4
4/25/2020;Bali;178;3;43
4/25/2020;Banten;322;56;326
4/25/2020;Bengkulu;8;1;1
4/25/2020;DKI Jakarta;3288;325;359
4/25/2020;Daerah Istimewa Yogyakarta;78;7;39
4/25/2020;Gorontalo;14;1;0
4/25/2020;Indonesia;8607;720;1042
4/25/2020;Jambi;21;0;5
4/25/2020;Jawa Barat;727;95;225
4/25/2020;Jawa Tengah;820;74;139
4/25/2020;Jawa Timur;820;186;806
4/25/2020;Kalimantan Barat;51;3;8
4/25/2020;Kalimantan Selatan;146;8;15
4/25/2020;Kalimantan Tengah;100;7;48
4/25/2020;Kalimantan Timur;95;1;17
4/25/2020;Kalimantan Utara;83;1;2
4/25/2020;Kepulauan Bangka Belitung;10;1;3
4/25/2020;Kepulauan Riau;83;9;13
4/25/2020;Lampung;38;5;7
4/25/2020;Maluku;20;1;12
4/25/2020;Maluku Utara;14;0;3
4/25/2020;Nusa Tenggara Barat;180;4;20
4/25/2020;Nusa Tenggara Timur;1;0;1
4/25/2020;Papua;136;7;34
4/25/2020;Papua Barat;16;1;1
4/25/2020;Riau;38;6;16
4/25/2020;Sulawesi Barat;35;1;1
4/25/2020;Sulawesi Selatan;432;34;86
4/25/2020;Sulawesi Tengah;36;3;3
4/25/2020;Sulawesi Tenggara;41;2;5
4/25/2020;Sulawesi Utara;36;4;11
4/25/2020;Sumatera Barat;97;11;22
4/25/2020;Sumatera Selatan;119;3;17
4/25/2020;Sumatera Utara;105;12;31
4/26/2020;Aceh;9;1;4
4/26/2020;Bali;181;3;43
4/26/2020;Banten;322;60;327
4/26/2020;Bengkulu;8;1;1
4/26/2020;DKI Jakarta;3392;332;360
4/26/2020;Daerah Istimewa Yogyakarta;81;7;39
4/26/2020;Gorontalo;14;1;0
4/26/2020;Indonesia;8882;743;1107
4/26/2020;Jambi;32;0;5
4/26/2020;Jawa Barat;737;95;227
4/26/2020;Jawa Tengah;858;74;142
4/26/2020;Jawa Timur;839;194;810
4/26/2020;Kalimantan Barat;51;3;8
4/26/2020;Kalimantan Selatan;146;8;16
4/26/2020;Kalimantan Tengah;104;7;49
4/26/2020;Kalimantan Timur;103;1;18
4/26/2020;Kalimantan Utara;89;1;2
4/26/2020;Kepulauan Bangka Belitung;11;1;3
4/26/2020;Kepulauan Riau;85;9;13
4/26/2020;Lampung;42;5;7
4/26/2020;Maluku;20;1;12
4/26/2020;Maluku Utara;26;0;3
4/26/2020;Nusa Tenggara Barat;195;4;20
4/26/2020;Nusa Tenggara Timur;1;0;1
4/26/2020;Papua;141;7;34
4/26/2020;Papua Barat;16;1;1
4/26/2020;Riau;39;6;16
4/26/2020;Sulawesi Barat;35;1;1
4/26/2020;Sulawesi Selatan;440;35;104
4/26/2020;Sulawesi Tengah;36;3;4
4/26/2020;Sulawesi Tenggara;45;2;6
4/26/2020;Sulawesi Utara;40;4;17
4/26/2020;Sumatera Barat;102;11;22
4/26/2020;Sumatera Selatan;129;3;17
4/26/2020;Sumatera Utara;111;12;38
4/27/2020;Aceh;9;1;5
4/27/2020;Bali;188;3;49
4/27/2020;Banten;334;61;332
4/27/2020;Bengkulu;8;1;1
4/27/2020;DKI Jakarta;3458;345;361
4/27/2020;Daerah Istimewa Yogyakarta;82;7;41
4/27/2020;Gorontalo;14;1;0
4/27/2020;Indonesia;9096;765;1151
4/27/2020;Jambi;32;0;5
4/27/2020;Jawa Barat;771;96;235
4/27/2020;Jawa Tengah;880;76;155
4/27/2020;Jawa Timur;851;199;819
4/27/2020;Kalimantan Barat;51;3;8
4/27/2020;Kalimantan Selatan;150;8;16
